datetime,headline,url,teaser,feed_name,feed_url
"August 02, 2017 at 09:42PM",NYPD investigators narrowing down intended target of package explosion in Queens,http://abc7ny.com/nypd-narrowing-down-intended-target-of-package-explosion-in-queens/2270714/,"NYPD investigators looking into the incident revealed Wednesday that George Wray was not the intended target of the package, but they now have a good idea who or what the actual target was.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 02, 2017 at 10:27PM",New Lower East Side hotel causing headaches for some residents,http://abc7ny.com/community-events/new-les-hotel-causing-headaches-for-some-residents/2270825/,"The issues involve a swanky new hotel and the raucous happenings inside, including X-rated acts staring at local residents right through their windows.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 02, 2017 at 10:44PM",Emotional walk and prayer service held in honor of Karina Vetrano in Queens,http://abc7ny.com/emotional-walk-and-prayer-service-held-in-honor-of-karina-vetrano/2270875/,"It was a long walk to St. Helen's Church, but hundreds in Howard Beach did it anyway. They held hands, and pushed strollers and they many dressed in Karina Vetrano's favorite color, and they wanted it so badly to be a celebration.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 02, 2017 at 10:45PM",NYPD investigators release sketch of person-of-interest in Queens package explosion,http://abc7ny.com/nypd-releases-sketch-of-person-of-interest-in-queens-package-explosion/2270714/,"NYPD investigators looking into the incident revealed Wednesday that George Wray was not the intended target of the package, but they now have a good idea who or what the actual target was.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 02, 2017 at 11:03PM",Rapper The Kidd Creole arrested in fatal stabbing of homeless man in Midtown,http://abc7ny.com/rapper-the-kidd-creole-arrested-in-fatal-stabbing-of-homeless-man-in-midtown/2270423/,"Rapper The Kidd Creole, formerly of Grand Master Flash and the Furious Five, is in custody for the murder of a homeless man in Midtown East Tuesday night",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 05:27AM",Rapper The Kidd Creole arrested in fatal stabbing of homeless man in Midtown,http://abc7ny.com/rapper-the-kidd-creole-arrested-in-midtown-fatal-stabbing/2271486/,"Rapper The Kidd Creole, formerly of Grand Master Flash and the Furious Five, is in custody for the murder of a homeless man in Midtown.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 05:37AM",Rapper The Kidd Creole arrested in fatal stabbing of homeless man in Midtown,http://abc7ny.com/former-rapper-in-court-after-charged-with-midtown-murder/2271486/,"Rapper The Kidd Creole, formerly of Grand Master Flash and the Furious Five, is in custody for the murder of a homeless man in Midtown.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 06:05AM",Officials begin subway tour to hear commuter feedback,http://abc7ny.com/traffic/officials-begin-subway-tour-to-hear-commuter-feedback/2271555/,Politicians will get a chance Thursday to experience the problems with subways that New Yorkers experience every day.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 06:47AM","Mother outraged, sues school after daughter tips over in wheelchair on bus",http://abc7ny.com/education/mother-outraged-after-daughter-tips-over-in-wheelchair-on-bus/2271627/,"The teen does not talk, and was left for three minutes before anyone came to help. Her family says she suffered cuts and scars to her face.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 07:13AM",Teen found fatally shot inside friend's Glen Cove home,http://abc7ny.com/teen-found-fatally-shot-inside-friends-long-island-home/2271671/,The shooting happened around 8 p.m. Wednesday inside a home on Williams Street in Glen Cove.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 07:14AM",Teen found fatally shot inside friend's Glen Cove home,http://abc7ny.com/teen-found-fatally-shot-at-friends-long-island-home/2271671/,The shooting happened around 8 p.m. Wednesday inside a home on Williams Street in Glen Cove.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 07:33AM",Rescue crews help 3 stuck on bungee ride at California fair,http://abc7ny.com/3-rescued-from-stuck-bungee-ride-at-fair-in-california/2271700/,Three people were stuck - one hanging upside down - when a bungee jump ride at the Ventura County Fair apparently malfunctioned Wednesday night.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 07:57AM",Man critical after Brooklyn hit and run; police search for driver,http://abc7ny.com/man-critical-after-brooklyn-hit-and-run/2271762/,A 61-year-old man was hit at the intersection of Sutter and Georgia Avenues in East New York just before 12:30 a.m. Thursday. He was taken to the hospital in critical condition.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 08:23AM",Officials to crush two tons of illegal elephant ivory in Central Park,http://abc7ny.com/pets-animals/officials-to-crush-two-tons-of-illegal-ivory-in-central-park/2271813/,"Many of the pieces come from the largest ivory seizure in the state's history, carried out last September.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 08:35AM",Teen accidentally fatally shoots himself at friend's Glen Cove home,http://abc7ny.com/teen-accidentally-shoots-himself-at-friends-li-home/2271671/,Detectives say it appears a 15-year-old accidentally shot himself at his friend's Glen Cove home.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 08:45AM",Are you kidding me?' Watch sisters' sweet reaction to surprise adoption,http://abc7ny.com/family/sisters-overcome-with-joy-at-surprise-adoption/2271788/,Reagan and Harper Pruitt broke down in tears when they were told that the little girl in their mother's arms was their new baby sister.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 08:46AM",Woman to be sentenced in teen texting suicide case,http://abc7ny.com/woman-to-be-sentenced-in-teen-texting-suicide-case/2271841/,"A Massachusetts woman who encouraged her boyfriend to kill himself in dozens of text messages and told him to ""get back in"" a truck filled with toxic gas faces up to 20 years in prison when a judge sentences her on a charge of involuntary manslaughter.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 10:11AM",Rescue crews help 3 stuck on bungee ride at county fair in California,http://abc7ny.com/3-rescued-from-stuck-bungee-ride-at-county-fair/2271700/,Three people were stuck - one hanging upside down - when a bungee jump ride at the Ventura County Fair in California apparently malfunctioned Wednesday night.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 10:20AM",Rapper The Kidd Creole arrested in fatal stabbing of homeless man in Midtown,http://abc7ny.com/rapper-kidd-creole-arrested-in-fatal-stabbing-of-homeless-man-in-nyc/2270423/,"Rapper The Kidd Creole, formerly of Grand Master Flash and the Furious Five, is in custody for the murder of a homeless man in Midtown.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:15AM",Stanford rat study may help find treatment for Autism in humans,http://abc7ny.com/health/rat-study-may-help-find-treatment-for-autism-in-humans/2272149/,Scientists at Stanford may have discovered a breakthrough in determining the cause of Autism thanks to a study involving rats with Autism.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:15AM",Three teens recovering after being hit by taxi in Linden,http://abc7ny.com/three-teens-recovering-after-being-hit-by-nj-taxi/2272153/,"Police say three young women, ages 15, 18 and 19 were hit. They are all being treated for non-life threatening injuries at the hospital.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:22AM",Krispy Kreme unveils Reese's Peanut Butter doughnut,http://abc7ny.com/food/krispy-kreme-unveils-reeses-peanut-butter-doughnut/2272157/,"According to Krispy Kreme, ""The Reese's Peanut Butter Doughnut is filled with a Reese's Peanut Butter Kreme, dipped in milk chocolate icing, topped with a Reese's Peanut Butter Chip and chopped peanut blend, and finished with a drizzle of chocolate and peanut butter.""",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:41AM",CAUGHT ON CAMERA: Woman trashes Chick-fil-A restaurant over chicken nuggets,http://abc7ny.com/society/woman-trashes-chick-fil-a-restaurant-over-chicken-nuggets/2272202/,An angry customer trashed a Chick-Fil-A restaurant and it was all caught on camera.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:47AM","Ticket issued to driver in crash that killed pregnant mom, 3 sons dismissed",http://abc7ny.com/drivers-ticket-dismissed-in-deadly-crash-that-killed-mom-3-sons/2272222/,"A traffic citation issued to the driver involved in a crash in Beecher, Ill., that led to the deaths of a pregnant mother and her three sons was dismissed Tuesday, authorities said.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:53AM",Husband charged in murder of woman found dead in NJ pool,http://abc7ny.com/husband-charged-in-murder-of-woman-found-dead-in-nj-pool/2272243/,"Authorities have charged construction contractor Norman Long for the beating death of his wife, who was found dead in the swimming pool of her New Jersey home.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 11:59AM",NJ Gov. Chris Christie: At least I didn't dump nachos on heckling Cubs fan,http://abc7ny.com/politics/christie-at-least-i-didnt-dump-nachos-on-heckling-cubs-fan/2272254/,"Speaking at an unrelated event in Trenton, the Republican governor said three days after he confronted a heckler at a Milwaukee Brewers-Cubs game that he won't quit attending baseball games.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 12:17PM",Family to file billion dollar lawsuit after mother's botched buttocks injection death,http://abc7ny.com/health/family-to-file-billion-dollar-lawsuit-after-botched-buttocks-injection-death/2267917/,A makeshift memorial is growing outside the former home of Latesha Bynum in Longwood.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 12:27PM",Two tons of illegal elephant ivory crushed in Central Park,http://abc7ny.com/pets-animals/two-tons-of-illegal-elephant-ivory-crushed-in-central-park/2271813/,"Many of the pieces come from the largest ivory seizure in the state's history, carried out last September.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 12:52PM",Japanese scientists create ice cream that doesn't melt,http://abc7ny.com/food/japan-sells-ice-cream-that-doesnt-melt/2272253/,Japanese scientists accidentally invented an iced dairy treat that won't melt for hours.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 01:05PM",Kanye West files $10 million lawsuit over canceled 'Life of Pablo'  tour,http://abc7ny.com/entertainment/kanye-west-files-$10-million-lawsuit-over-canceled-tour/2272247/,"On October 2, West was in the middle of a show when he heard news that his wife, Kim Kardashian, was robbed at gunpoint in Paris.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 01:22PM",Eyewitness News Update,http://abc7ny.com/society/eyewitness-news-update/2272529/,Watch Thursday's Eyewitness News update.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 02:33PM",Cold case arrest: DNA from beer bottle leads police to suspect in Queens park sex assault,http://abc7ny.com/dna-from-beer-bottle-leads-to-arrest-in-queens-park-rape/2272696/,"The arrest of a 45-year-old man from Richmond Hills, Queens, was announced Thursday. He's being charged in a March 29, 2013, attack in Forest Park.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 02:50PM",Suspected car window vandal hurts himself on broken glass in Yonkers,http://abc7ny.com/suspected-car-window-vandal-hurts-himself-on-broken-glass/2272750/,"Yonkers police said they arrested 31-year-old Chris Deluca, of Yonkers. He's facing charges of felony criminal mischief and auto stripping.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 02:52PM",Three of Hearts' cake smash celebrates the birthdays of three little girls who beat the odds,http://abc7ny.com/family/special-photo-shoot-for-three-girls-who-beat-the-odds/2272606/,Photographer Nicole Starr had a special 'Three of Hearts' first birthday photo shoot for three girls who beat the odds.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 02:54PM",Ice cream burger makes its debut at New York City dessert bar,http://abc7ny.com/food/ice-cream-burger-makes-its-debut-at-new-york-city-dessert-bar/1811532/,Wu Kong in Chinatown is serving up an ice cream patty stuffed in a crepe-like bun and loaded with toppings.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"August 03, 2017 at 03:16PM",Massachusetts woman sentenced to 15 months in suicide texting case,http://abc7ny.com/woman-sentenced-to-15-months-in-suicide-texting-case/2271841/,A Massachusetts woman who sent her boyfriend dozens of text messages urging him to kill himself has been sentenced to 15 months in jail on a manslaughter charge.,abc7ny.com RSS Feed,http://abc7ny.com/feed
